species,LONGITUDE,LATITUDE
species,77.2166136,10.2145354
species,77.216667,9.533333
species,77.2167197,9.8117036
species,77.2168565,10.2606117
species,77.2170693,9.8644311
species,77.2171408,8.4624192
species,77.2171825,8.8274955
species,77.2175199,8.8578337
species,77.217555,10.11684
species,77.2175561,9.3422214
species,77.2176004,10.0533194
species,77.2177276,9.9093598
species,77.2177278,9.4936138
species,77.2177878,10.8077495
species,77.2178235,11.8215902
species,77.217994,10.3376232
species,77.2180077,9.9432077
species,77.2182909,10.2166744
species,77.2185197,10.3395483
species,77.2186732,10.537391
species,77.21873,10.53264
species,77.2188355,9.8837315
species,77.21894,10.2544705
species,77.2189625,10.3544299
species,77.2189656,9.8922703
species,77.2191733,9.8986759
species,77.21928,9.9418763
species,77.2193421,9.9191221
species,77.2193711,8.8244783
species,77.2194524,9.9835778
species,77.2196817,10.5308717
species,77.22,8.5812167
species,77.2200363,10.3482173
species,77.220063,10.352707
species,77.22022,9.80804
species,77.2204785,8.8536373
species,77.2205152,10.355661
species,77.2206013,10.327993
species,77.2207333,9.6194717
species,77.2208817,11.6376133
species,77.2208834,11.7669038
species,77.2209086,9.8670505
species,77.220924,11.7800529
species,77.2209243,10.3607429
species,77.2209467,9.9258317
species,77.221095,10.532045
species,77.2210979,9.8040931
species,77.2211262,9.8891963
species,77.2211517,10.54269
species,77.2211623,9.6305379
species,77.2212589,10.3505313
species,77.22128,9.6222892
species,77.2212957,9.8867719
species,77.2213041,8.4707686
species,77.2213364,10.1962208
species,77.2213983,9.9292017
species,77.2214043,9.3433594
species,77.221444,10.075439
species,77.2216238,10.3811111
species,77.221637,10.083294
species,77.2216686,11.9011853
species,77.2217156,8.8211371
species,77.2219013,9.5976411
species,77.2219171,9.5942283
species,77.2219184,9.3814534
species,77.2222713,10.3537697
species,77.2225314,9.7569018
species,77.2227104,10.1978481
species,77.222725,10.5291833
species,77.22274,10.30679
species,77.2227737,8.8246197
species,77.2233579,10.3523103
species,77.2233778,10.5273492
species,77.2234784,10.3831387
species,77.223585,10.533995
species,77.2236173,9.9550135
species,77.223775,10.5367283
species,77.2239469,8.5128571
species,77.224047,9.7510338
species,77.2244487,10.2530517
species,77.2245997,8.6192954
species,77.2246135,8.5208038
species,77.2246463,10.1289377
species,77.2247099,10.00407
species,77.2248155,10.3857772
species,77.2250676,9.966695
species,77.2251589,9.0357931
species,77.225179,9.526885
species,77.2251934,8.8206084
species,77.2252702,10.5512271
species,77.2253061,8.5179888
species,77.2253867,10.528475
species,77.22539,9.756036
species,77.2254753,10.343291
species,77.2254914,8.5495544
species,77.2255294,9.5898475
species,77.2255541,10.3492292
species,77.225587,10.082452
species,77.2257473,10.6002767
species,77.2257497,9.469384
species,77.2261867,10.5402967
species,77.2262322,8.5562832
species,77.2263951,8.5107435
species,77.2265413,9.9610687
species,77.2266043,9.3421307
species,77.2266164,10.3532034
species,77.2268486,9.5288927
species,77.2270403,9.9661791
species,77.227109,10.5076366
species,77.2272515,12.1946596
species,77.22727,9.91955
species,77.2275196,8.5595934
species,77.2275242,10.5163842
species,77.2275971,11.8899287
species,77.2280284,9.5876114
species,77.2281361,8.5900173
species,77.2281548,9.6614304
species,77.2284365,8.5572569
species,77.2284418,10.352716
species,77.2285307,10.5218493
species,77.2286081,8.823586
species,77.2286126,9.3416128
species,77.2286162,9.7904763
species,77.228651,10.5691436
species,77.228884,9.819793
species,77.2291682,9.5859626
species,77.2292653,10.2316429
species,77.2292787,10.3497299
species,77.2295039,8.553357
species,77.2295365,9.9181981
species,77.2295701,8.6179011
species,77.2296377,8.8216908
species,77.2296648,11.7990751
species,77.2298084,11.8733188
species,77.2301541,8.4451515
species,77.2301879,9.9153275
species,77.23028,10.13156
species,77.2303221,10.0342809
species,77.2304502,10.2252276
species,77.2305229,9.3698871
species,77.2305363,8.4763513
species,77.2309597,10.2275729
species,77.231106,10.460566
species,77.2311266,10.5587548
species,77.2311401,9.1902257
species,77.2316223,8.5527715
species,77.2316956,9.5331545
species,77.23172,9.9181
species,77.2317558,9.7346721
species,77.23189,9.528393
species,77.2320994,9.737513
species,77.2323334,10.8194154
species,77.232555,9.672009
species,77.2325671,9.0720304
species,77.232734,9.666529
species,77.2327905,8.5753668
species,77.233261,8.435547
species,77.2332859,8.6265936
species,77.2333816,9.9702361
species,77.2335952,8.8203255
species,77.2337705,12.0843882
species,77.2338098,9.6215333
species,77.2342576,10.3986571
species,77.2342818,10.3519723
species,77.234326,9.530751
species,77.2344825,9.8166443
species,77.234493,8.433764
species,77.2345557,8.5769343
species,77.2346341,8.8237293
species,77.2351767,9.7502915
species,77.2351957,8.8213881
species,77.2353,9.4933
species,77.2353673,10.4025172
species,77.2354965,9.8101333
species,77.2356402,10.4003475
species,77.2356784,10.2029907
species,77.23568,11.923902
species,77.2357321,9.6456001
species,77.235896,9.53502
species,77.2360165,8.5780859
species,77.2364666,10.58943
species,77.236636,9.4621425
species,77.2366762,9.807011
species,77.236728,9.533153
species,77.2370797,10.2413168
species,77.2372491,10.1278461
species,77.2373709,10.494004
species,77.237835,8.431637
species,77.237954,11.900274
species,77.238042,9.528908
species,77.238069,10.15609
species,77.2383754,10.423331
species,77.238772,11.8690302
species,77.2388394,10.8691552
species,77.2389443,10.4668671
species,77.2391502,10.4755504
species,77.2392128,8.4991746
species,77.2392394,10.867334
species,77.2393523,10.1443069
species,77.239461,11.8190922
species,77.2394905,10.1818693
species,77.2395355,10.1275787
species,77.2395743,10.4100519
species,77.2397209,8.9306585
species,77.2398283,10.1584205
species,77.2400198,10.1407324
species,77.2400769,10.0333433
species,77.2403008,8.4963437
species,77.2403246,10.5885851
species,77.240501,9.527463
species,77.240518,10.4369153
species,77.2406244,10.4626606
species,77.2406672,10.4496602
species,77.2407738,10.4515922
species,77.241046,9.531602
species,77.2412984,10.1849108
species,77.2414668,8.4991576
species,77.2416184,10.5690323
species,77.2417778,10.2429167
species,77.2418016,9.674772
species,77.2418596,10.2093013
species,77.2420497,11.8720763
species,77.242116,9.6177249
species,77.2422495,10.5895288
species,77.2423582,10.1864544
species,77.2424698,8.4328096
species,77.2425378,10.0169528
species,77.242706,8.494547
species,77.2428173,10.5727879
species,77.2429647,10.5253846
species,77.243652,9.531433
species,77.2439075,9.7482675
species,77.243954,9.525603
species,77.244331,8.432931
species,77.2444108,10.5623633
species,77.2444238,10.1179358
species,77.2444439,9.9853176
species,77.2447418,9.8115794
species,77.2448944,9.9409319
species,77.2449944,8.6138512
species,77.2452182,10.5855851
species,77.2452432,10.1210674
species,77.245246,11.9396522
species,77.2453603,10.5777987
species,77.2455246,9.8144715
species,77.24567,10.124195
species,77.2460308,10.8535794
species,77.2461978,10.1128826
species,77.2462893,9.8169909
species,77.246482,9.546141
species,77.2466563,10.5674992
species,77.2472158,10.5836076
species,77.2472477,9.7628529
species,77.2475701,10.5736039
species,77.2480917,10.4536715
species,77.2484,9.524062
species,77.2484384,10.1234873
species,77.2484994,9.8171755
species,77.2485878,8.6215615
species,77.2487354,10.0882975
species,77.2487705,11.9800811
species,77.248781,9.527991
species,77.2488484,12.3759195
species,77.2489092,10.1563576
species,77.2490482,9.6859851
species,77.2491929,12.0156615
species,77.2492969,9.3139249
species,77.2494923,8.5556891
species,77.2495745,8.4318898
species,77.2495964,10.1986191
species,77.249851,10.592507
species,77.2499156,10.0838399
species,77.2505399,10.5791397
species,77.250554,10.5864876
species,77.2508516,9.9698079
species,77.2509784,10.3119535
species,77.2511216,11.933433
species,77.2511309,8.5575764
species,77.2513462,11.9305149
species,77.251436,9.526907
species,77.2516704,10.1372167
species,77.2517234,9.6887983
species,77.2517946,12.0024954
species,77.2518364,10.1251578
species,77.2522545,10.6139592
species,77.252368,9.524174
species,77.252795,9.529328
species,77.2530114,8.5561135
species,77.2534245,8.5512438
species,77.253497,9.527349
species,77.2536122,8.5583203
species,77.253778,10.1776476
species,77.2538662,10.1343569
species,77.2539485,10.4645445
species,77.2540381,10.0630488
species,77.2541927,10.1868207
species,77.2541962,8.5530536
species,77.2543311,11.5252354
species,77.2546136,10.1361355
species,77.25479,10.1425
species,77.2548294,10.1833149
species,77.254875,9.522086
species,77.2550796,10.1458805
species,77.2551002,10.5972637
species,77.2552907,9.6933075
species,77.2553658,10.0330225
species,77.2554,10.4602
species,77.2554165,10.3064556
species,77.2556656,10.6144133
species,77.2556758,10.5789192
species,77.2557101,9.7378156
species,77.2557538,10.1791445
species,77.2557655,10.2337851
species,77.2557675,10.124245
species,77.2558048,10.1381778
species,77.2558594,8.6353341
species,77.25606,11.9377412
species,77.2561344,10.0627504
species,77.256197,9.524781
species,77.2562726,8.5536418
species,77.2565127,11.9322213
species,77.2566003,10.1410575
species,77.2566977,10.1746807
species,77.256803,8.4310854
species,77.2568757,11.924841
species,77.2570686,10.1811818
species,77.2571696,12.3284282
species,77.2573837,10.4840694
species,77.2574831,9.6967667
species,77.2575062,9.3453948
species,77.2575319,9.7379252
species,77.257609,10.139416
species,77.257662,9.530308
species,77.2577765,10.149565
species,77.2578926,10.2019582
species,77.2579067,10.1565031
species,77.258023,10.1263469
species,77.2582123,10.1545448
species,77.258279,11.934091
species,77.2582814,10.1690834
species,77.258282,10.023721
species,77.2583699,10.1978589
species,77.258479,11.9210897
species,77.258538,9.448668
species,77.258606,8.8525067
species,77.2586717,10.1783538
species,77.2587513,10.1824065
species,77.2587756,10.6222948
species,77.2589442,9.3437648
species,77.2590378,10.1666703
species,77.259128,9.525962
species,77.2591549,10.1728146
species,77.259231,9.531479
species,77.2593513,10.1485139
species,77.2595823,9.9656383
species,77.2597217,9.6408813
species,77.25974,11.53602
species,77.2597464,10.584145
species,77.2598646,9.9519772
species,77.2600651,9.961496
species,77.260511,9.446759
species,77.260574,10.1683867
species,77.2606875,8.5885243
species,77.2607284,10.4208064
species,77.260924,9.532966
species,77.2609258,10.1311983
species,77.260943,9.530781
species,77.260959,9.528503
species,77.261233,8.635696
species,77.2614552,10.423188
species,77.2616594,9.957939
species,77.261676,9.526373
species,77.2619104,8.9322178
species,77.262173,9.51515
species,77.2621825,10.0280546
species,77.2622283,10.4175292
species,77.262391,9.509989
species,77.26253,12.194335
species,77.2625358,10.1380667
species,77.262538,9.529568
species,77.2627778,12.1913889
species,77.262779,9.499467
species,77.2628302,10.2247751
species,77.262862,9.532141
species,77.262863,9.544607
species,77.2632408,10.4314825
species,77.2633401,9.7356617
species,77.2634285,10.4296134
species,77.2634852,9.4871492
species,77.263723,9.406439
species,77.263762,9.504132
species,77.2637852,8.5169022
species,77.263948,10.582831
species,77.264416,9.568454
species,77.2645556,10.0365082
species,77.2651559,10.1990204
species,77.2651754,10.2224889
species,77.2652363,8.5235503
species,77.2652642,9.6885583
species,77.265333,9.532232
species,77.2655178,10.1341323
species,77.2657813,10.2242436
species,77.2659039,10.0184308
species,77.2659659,10.0220764
species,77.2660734,9.5710203
species,77.2660885,8.5216333
species,77.2662042,10.2143981
species,77.2662818,10.2198216
species,77.2663276,9.6225843
species,77.2664591,11.8287933
species,77.266487,9.727801
species,77.2669915,10.4466753
species,77.2671617,9.7106424
species,77.267224,9.532737
species,77.2672801,9.6450177
species,77.2672925,10.0313737
species,77.2674092,9.5690888
species,77.267929,8.632849
species,77.267964,9.571021
species,77.2682351,10.1988726
species,77.268271,10.037874
species,77.2683606,8.5238711
species,77.2683938,10.650023
species,77.2685684,8.5266847
species,77.268832,10.574527
species,77.2688405,10.1373303
species,77.26897,9.53443
species,77.2690528,8.9298278
species,77.2691673,9.7401045
species,77.2692275,10.4160663
species,77.2692384,9.6248449
species,77.26924,8.634604
species,77.269955,10.5776783
species,77.2701006,10.0658233
species,77.270138,11.6489538
species,77.2703003,9.9615595
species,77.270454,9.742539
species,77.2706987,9.7141688
species,77.27085,9.533123
species,77.270885,10.4172533
species,77.270913,10.658127
species,77.2710217,9.6223227
species,77.2712506,10.2219416
species,77.2713497,10.1347609
species,77.271351,10.504134
species,77.271664,8.638383
species,77.271955,10.1418595
species,77.2722745,12.3122887
species,77.27299,10.037973
species,77.2731215,10.4171026
species,77.2731972,10.2072185
species,77.2732288,9.7203648
species,77.2733716,10.1402159
species,77.273436,9.533351
species,77.2736383,10.0680175
species,77.273983,8.630313
species,77.2740186,12.3548487
species,77.2742908,9.7228546
species,77.2743271,9.743906
species,77.274751,11.6734604
species,77.27478,9.534892
species,77.274841,9.3022732
species,77.2750809,9.3259977
species,77.2750986,9.4149407
species,77.2752529,9.323033
species,77.2753225,9.4186247
species,77.2753433,9.3315215
species,77.2755176,10.4333029
species,77.2755677,9.7269598
species,77.2757213,9.3287483
species,77.2759269,8.7025932
species,77.275942,8.624297
species,77.2759927,9.6177344
species,77.276042,10.214762
species,77.2761675,9.4823795
species,77.2767423,12.3088861
species,77.277,10.213
species,77.2771,10.0362
species,77.277149,12.312011
species,77.2771625,9.7286202
species,77.277182,9.533464
